,start_session,end_session,user_id,sex,platform,category,consultation,cons_duration,number_of_products,basket_amount
11976,2024-12-23 19:37:43,2024-12-23 20:06:53,6341339,Ж,desktop,все для дома,False,0,6,24467
11977,2024-12-23 19:39:20,2024-12-23 19:56:15,8286091,Ж,mobile,детские товары,True,5,1,1806
11978,2024-12-23 19:46:34,2024-12-23 20:09:15,6492303,М,desktop,одежда и обувь,False,0,1,2341
11979,2024-12-23 19:54:37,2024-12-23 20:14:45,6490985,М,mobile,одежда и обувь,True,9,6,24724
11980,2024-12-23 20:07:53,2024-12-23 20:39:26,3346064,М,mobile,детские товары,False,0,2,7062
11981,2024-12-23 20:13:06,2024-12-23 20:36:23,7249043,Ж,desktop,детские товары,True,9,6,7157
11982,2024-12-23 20:24:03,2024-12-23 21:00:29,7860446,Ж,mobile,красота и здоровье,True,12,1,1111
11983,2024-12-23 20:37:35,2024-12-23 20:50:09,7353100,Ж,mobile,одежда и обувь,False,0,5,8265
11984,2024-12-23 20:48:11,2024-12-23 21:22:46,7640831,Ж,desktop,детские товары,False,0,6,276
11985,2024-12-23 20:57:41,2024-12-23 21:33:11,3143023,М,desktop,все для дома,True,16,3,10394
11986,2024-12-23 21:10:16,2024-12-23 21:47:46,3859269,М,mobile,одежда и обувь,False,0,1,854
11987,2024-12-23 21:22:19,2024-12-23 21:42:47,8109190,Ж,mobile,все для дома,True,7,2,4049
11988,2024-12-23 21:24:26,2024-12-23 21:44:07,8719524,Ж,mobile,детские товары,True,7,5,6792
11989,2024-12-23 21:37:43,2024-12-23 22:13:23,7740483,М,desktop,все для дома,False,0,1,2399
11990,2024-12-23 21:40:38,2024-12-23 22:17:34,5474724,М,desktop,детские товары,False,0,3,2122
11991,2024-12-23 21:50:00,2024-12-23 22:28:36,3507016,Ж,desktop,все для дома,False,0,4,24474
11992,2024-12-23 21:59:19,2024-12-23 22:29:10,6177732,М,mobile,детские товары,True,10,6,12332
11993,2024-12-23 22:04:11,2024-12-23 22:33:24,1001520,Ж,mobile,одежда и обувь,True,8,5,22400
11994,2024-12-23 22:11:30,2024-12-23 22:23:54,7468068,Ж,mobile,одежда и обувь,True,5,3,7892
11995,2024-12-23 22:12:43,2024-12-23 22:52:33,5524559,Ж,desktop,красота и здоровье,False,0,1,2463
11996,2024-12-23 22:25:01,2024-12-23 22:35:46,7372070,М,mobile,одежда и обувь,False,0,4,2115
11997,2024-12-23 22:37:39,2024-12-23 23:13:25,3751036,Ж,desktop,одежда и обувь,False,0,5,14934
11998,2024-12-23 22:43:30,2024-12-23 23:21:17,2881236,М,desktop,все для дома,False,0,5,9881
11999,2024-12-23 22:51:48,2024-12-23 23:21:27,2281054,М,desktop,красота и здоровье,False,0,3,529
12000,2024-12-23 23:03:38,2024-12-23 23:23:58,1498231,М,mobile,одежда и обувь,True,7,4,20012
12001,2024-12-23 23:08:20,2024-12-23 23:26:26,5965579,Ж,desktop,одежда и обувь,False,0,4,5765
12002,2024-12-23 23:19:12,2024-12-23 23:41:10,4161289,Ж,desktop,все для дома,True,7,4,6339
12003,2024-12-23 23:20:28,2024-12-23 23:52:46,2021036,Ж,mobile,товары для животных,False,0,4,1511
12004,2024-12-23 23:31:14,2024-12-24 00:09:13,6836138,Ж,desktop,детские товары,False,0,4,9657
12005,2024-12-23 23:36:27,2024-12-24 00:08:44,2643874,Ж,mobile,все для дома,True,14,1,495
12006,2024-12-23 23:40:40,2024-12-24 00:00:30,1571870,М,desktop,детские товары,True,7,1,292
12007,2024-12-23 23:54:31,2024-12-24 00:04:52,3976849,М,mobile,одежда и обувь,False,0,2,111
12008,2024-12-24 00:08:49,2024-12-24 00:44:52,1472952,М,mobile,детские товары,False,0,3,7519
12009,2024-12-24 00:16:26,2024-12-24 00:49:22,3233569,М,mobile,все для дома,True,11,4,2367
12010,2024-12-24 00:17:26,2024-12-24 00:42:01,7813896,Ж,mobile,все для дома,True,10,1,2560
12011,2024-12-24 00:24:39,2024-12-24 01:02:31,8877810,М,desktop,одежда и обувь,False,0,4,40908
12012,2024-12-24 00:28:11,2024-12-24 00:40:06,3171774,М,mobile,одежда и обувь,False,0,3,14586
12013,2024-12-24 00:37:54,2024-12-24 00:57:05,4584171,М,mobile,электроника,False,0,3,22688
12014,2024-12-24 00:50:17,2024-12-24 01:03:50,1474133,М,mobile,детские товары,False,0,3,9529
12015,2024-12-24 00:57:59,2024-12-24 01:08:57,3573947,Ж,mobile,электроника,False,0,6,43524
12016,2024-12-24 01:06:34,2024-12-24 01:21:01,7976050,М,mobile,все для дома,False,0,4,2624
12017,2024-12-24 01:15:08,2024-12-24 01:39:34,8093757,М,mobile,одежда и обувь,True,8,5,28840
12018,2024-12-24 01:28:31,2024-12-24 01:56:26,8191273,М,mobile,красота и здоровье,False,0,1,288
12019,2024-12-24 01:39:46,2024-12-24 02:10:28,8202993,Ж,mobile,детские товары,True,12,2,1062
12020,2024-12-24 01:53:02,2024-12-24 02:03:31,1089948,М,mobile,красота и здоровье,False,0,6,3611
12021,2024-12-24 01:53:10,2024-12-24 02:04:05,1565983,М,desktop,товары для животных,True,4,1,296
12022,2024-12-24 01:56:18,2024-12-24 02:15:54,8224649,М,mobile,детские товары,True,6,6,2973
12023,2024-12-24 02:00:13,2024-12-24 02:12:16,8043728,Ж,mobile,детские товары,True,5,1,704
12024,2024-12-24 02:03:41,2024-12-24 02:26:20,1389973,Ж,mobile,детские товары,False,0,6,1537
12025,2024-12-24 02:06:01,2024-12-24 02:21:46,6690299,Ж,mobile,детские товары,False,0,5,5283
12026,2024-12-24 02:09:18,2024-12-24 02:47:39,3209905,Ж,mobile,красота и здоровье,True,14,3,2360
12027,2024-12-24 02:21:30,2024-12-24 02:41:13,6580830,Ж,mobile,одежда и обувь,False,0,3,4738
12028,2024-12-24 02:26:27,2024-12-24 02:41:18,8091484,Ж,desktop,электроника,True,7,3,42250
12029,2024-12-24 02:37:15,2024-12-24 02:57:00,3870677,Ж,desktop,детские товары,False,0,2,2749
12030,2024-12-24 02:39:02,2024-12-24 03:00:14,2399338,М,desktop,одежда и обувь,False,0,4,16890
12031,2024-12-24 02:50:35,2024-12-24 03:24:03,7107519,Ж,desktop,одежда и обувь,True,16,5,21993
12032,2024-12-24 03:02:58,2024-12-24 03:19:51,6197850,М,mobile,все для дома,True,8,3,8340
12033,2024-12-24 03:12:44,2024-12-24 03:37:12,2883011,Ж,mobile,красота и здоровье,False,0,5,1505
12034,2024-12-24 03:23:10,2024-12-24 03:49:17,3670130,Ж,mobile,все для дома,False,0,1,1116
12035,2024-12-24 03:24:15,2024-12-24 03:36:52,7672308,М,mobile,все для дома,False,0,1,2677
12036,2024-12-24 03:25:07,2024-12-24 03:58:52,8980432,Ж,mobile,красота и здоровье,False,0,1,113
12037,2024-12-24 03:27:30,2024-12-24 03:49:31,2890023,Ж,desktop,одежда и обувь,False,0,2,3496
12038,2024-12-24 03:31:12,2024-12-24 03:53:36,6080057,Ж,desktop,одежда и обувь,True,7,3,4630
12039,2024-12-24 03:42:56,2024-12-24 04:00:48,7704473,Ж,mobile,все для дома,False,0,6,20301
12040,2024-12-24 03:54:13,2024-12-24 04:29:10,1322043,Ж,desktop,все для дома,False,0,2,6041
12041,2024-12-24 04:07:30,2024-12-24 04:19:55,4980164,М,mobile,красота и здоровье,True,5,5,7999
12042,2024-12-24 04:10:48,2024-12-24 04:34:18,6204583,М,mobile,товары для животных,False,0,1,107
12043,2024-12-24 04:13:09,2024-12-24 04:27:57,7107519,Ж,mobile,красота и здоровье,False,0,3,2757
12044,2024-12-24 04:18:22,2024-12-24 04:36:36,8560129,М,mobile,канцелярия,False,0,6,415
12045,2024-12-24 04:19:16,2024-12-24 04:37:29,6209994,М,desktop,канцелярия,False,0,4,2703
12046,2024-12-24 04:26:30,2024-12-24 04:43:17,3763561,Ж,mobile,одежда и обувь,False,0,2,17113
12047,2024-12-24 04:32:35,2024-12-24 05:08:18,2926398,М,mobile,электроника,False,0,1,4648
12048,2024-12-24 04:39:34,2024-12-24 04:50:33,8323609,М,desktop,все для дома,True,4,1,1269
12049,2024-12-24 04:49:05,2024-12-24 05:13:16,8032849,М,mobile,детские товары,False,0,3,8808
12050,2024-12-24 04:52:37,2024-12-24 05:20:01,8195739,М,mobile,одежда и обувь,True,10,3,22026
12051,2024-12-24 04:59:02,2024-12-24 05:20:27,5137640,М,mobile,детские товары,True,7,4,14027
12052,2024-12-24 05:11:40,2024-12-24 05:44:08,2863119,М,mobile,одежда и обувь,True,9,5,39019
12053,2024-12-24 05:23:17,2024-12-24 05:58:46,6108577,Ж,desktop,все для дома,False,0,1,6711
12054,2024-12-24 05:31:56,2024-12-24 05:50:36,6684276,М,desktop,одежда и обувь,False,0,1,1516
12055,2024-12-24 05:35:16,2024-12-24 05:58:04,8502882,М,desktop,электроника,False,0,1,1046
12056,2024-12-24 05:42:21,2024-12-24 06:08:44,5639979,Ж,desktop,все для дома,True,12,1,1782
12057,2024-12-24 05:47:46,2024-12-24 06:07:04,3141017,М,desktop,все для дома,True,6,2,9539
12058,2024-12-24 05:52:31,2024-12-24 06:15:07,1785532,Ж,mobile,все для дома,True,7,4,17995
12059,2024-12-24 06:02:07,2024-12-24 06:25:12,6659301,М,mobile,все для дома,True,7,3,2209
12060,2024-12-24 06:09:35,2024-12-24 06:45:07,8522176,Ж,mobile,товары для животных,False,0,4,619
12061,2024-12-24 06:14:04,2024-12-24 06:38:08,7128183,М,mobile,одежда и обувь,True,9,4,197
12062,2024-12-24 06:17:08,2024-12-24 06:40:51,3612016,М,mobile,одежда и обувь,False,0,6,40548
12063,2024-12-24 06:23:16,2024-12-24 06:58:37,6848874,Ж,mobile,все для дома,True,15,6,3483
12064,2024-12-24 06:26:32,2024-12-24 06:52:37,6641010,Ж,mobile,одежда и обувь,False,0,1,1394
12065,2024-12-24 06:38:54,2024-12-24 06:49:35,1086452,Ж,mobile,канцелярия,True,4,4,2058
12066,2024-12-24 06:44:00,2024-12-24 06:55:18,1529589,Ж,mobile,электроника,True,3,1,14807
12067,2024-12-24 06:46:53,2024-12-24 07:21:41,3539454,Ж,mobile,электроника,True,14,2,2881
12068,2024-12-24 06:48:15,2024-12-24 07:08:16,4579059,М,mobile,канцелярия,True,7,5,1401
12069,2024-12-24 07:02:11,2024-12-24 07:22:48,6366343,Ж,mobile,детские товары,True,9,1,1380
12070,2024-12-24 07:04:04,2024-12-24 07:34:28,7778129,М,mobile,детские товары,False,0,5,10270
12071,2024-12-24 07:10:01,2024-12-24 07:38:32,2566365,Ж,mobile,детские товары,False,0,5,19225
12072,2024-12-24 07:16:16,2024-12-24 07:30:19,4899634,Ж,mobile,одежда и обувь,True,4,2,496
12073,2024-12-24 07:27:46,2024-12-24 07:50:23,5945906,М,mobile,электроника,False,0,6,14011
12074,2024-12-24 07:35:25,2024-12-24 08:08:02,2784631,М,desktop,одежда и обувь,True,14,2,1752
12075,2024-12-24 07:48:20,2024-12-24 08:21:43,3384702,Ж,mobile,все для дома,True,10,2,3440
12076,2024-12-24 07:59:31,2024-12-24 08:12:23,7027843,Ж,desktop,детские товары,True,5,5,5607
12077,2024-12-24 08:00:55,2024-12-24 08:30:43,1457185,М,desktop,канцелярия,False,0,4,2178
12078,2024-12-24 08:06:56,2024-12-24 08:28:19,8266328,Ж,desktop,детские товары,True,6,6,1911
12079,2024-12-24 08:15:28,2024-12-24 08:43:43,4625526,М,mobile,одежда и обувь,False,0,1,1949
12080,2024-12-24 08:18:37,2024-12-24 08:48:46,3416662,М,desktop,электроника,True,14,3,49091
12081,2024-12-24 08:26:12,2024-12-24 08:41:37,5380817,Ж,desktop,одежда и обувь,False,0,2,11945
12082,2024-12-24 08:31:12,2024-12-24 09:10:05,1457972,М,desktop,все для дома,True,17,1,2956
12083,2024-12-24 08:42:25,2024-12-24 09:08:12,4262366,М,desktop,красота и здоровье,True,10,1,964
12084,2024-12-24 08:50:18,2024-12-24 09:02:32,7917598,М,mobile,товары для животных,False,0,2,1262
12085,2024-12-24 08:53:59,2024-12-24 09:10:55,4733772,Ж,desktop,все для дома,True,5,3,8126
12086,2024-12-24 08:54:54,2024-12-24 09:06:30,2517830,М,mobile,одежда и обувь,False,0,6,11563
12087,2024-12-24 08:59:00,2024-12-24 09:09:16,3240497,М,mobile,все для дома,False,0,1,723
12088,2024-12-24 09:07:07,2024-12-24 09:26:39,8398736,Ж,mobile,детские товары,False,0,4,4956
12089,2024-12-24 09:07:33,2024-12-24 09:47:32,3385325,М,desktop,детские товары,False,0,2,8530
12090,2024-12-24 09:18:49,2024-12-24 09:45:38,1079091,М,mobile,канцелярия,True,11,2,1830
12091,2024-12-24 09:23:54,2024-12-24 09:56:16,6849165,М,mobile,одежда и обувь,False,0,3,10985
12092,2024-12-24 09:35:03,2024-12-24 09:46:50,8023072,М,mobile,красота и здоровье,False,0,5,662
12093,2024-12-24 09:43:15,2024-12-24 10:05:53,7771554,М,desktop,товары для животных,True,11,1,119
12094,2024-12-24 09:48:57,2024-12-24 10:23:57,4586043,М,mobile,одежда и обувь,False,0,1,655
12095,2024-12-24 09:53:34,2024-12-24 10:14:31,5919510,Ж,mobile,все для дома,False,0,2,8334
12096,2024-12-24 09:56:56,2024-12-24 10:19:33,7018827,М,desktop,все для дома,True,7,1,262
12097,2024-12-24 10:03:20,2024-12-24 10:15:11,7468068,Ж,desktop,одежда и обувь,True,3,3,1669
12098,2024-12-24 10:08:16,2024-12-24 10:40:26,4236401,М,mobile,товары для животных,True,11,4,3812
12099,2024-12-24 10:22:08,2024-12-24 10:34:30,2752690,М,desktop,красота и здоровье,True,3,2,5585
12100,2024-12-24 10:27:12,2024-12-24 10:51:05,6390098,Ж,mobile,все для дома,True,8,2,6589
12101,2024-12-24 10:37:22,2024-12-24 11:00:39,1448656,Ж,desktop,все для дома,True,7,2,1572
12102,2024-12-24 10:37:28,2024-12-24 10:50:13,8582805,М,mobile,одежда и обувь,True,4,3,14757
12103,2024-12-24 10:40:08,2024-12-24 10:57:20,7085011,Ж,mobile,все для дома,True,7,5,30233
12104,2024-12-24 10:44:11,2024-12-24 11:21:03,4648151,М,desktop,одежда и обувь,True,15,3,859
12105,2024-12-24 10:56:46,2024-12-24 11:18:58,2567296,Ж,mobile,товары для животных,True,8,6,561
12106,2024-12-24 11:08:45,2024-12-24 11:18:48,1171319,Ж,desktop,одежда и обувь,False,0,1,1405
12107,2024-12-24 11:21:08,2024-12-24 11:36:07,8257630,Ж,mobile,красота и здоровье,False,0,6,8613
12108,2024-12-24 11:22:12,2024-12-24 11:46:45,5352487,М,mobile,одежда и обувь,False,0,3,19607
12109,2024-12-24 11:33:56,2024-12-24 11:56:59,6384832,М,mobile,одежда и обувь,False,0,2,3767
12110,2024-12-24 11:48:04,2024-12-24 12:15:08,8589384,Ж,desktop,все для дома,True,8,5,5971
12111,2024-12-24 11:54:26,2024-12-24 12:17:04,4962781,М,mobile,одежда и обувь,True,8,4,1790
12112,2024-12-24 12:04:55,2024-12-24 12:29:05,5981250,М,desktop,одежда и обувь,True,9,1,903
12113,2024-12-24 12:15:15,2024-12-24 12:36:24,2148731,М,mobile,детские товары,True,8,1,1239
12114,2024-12-24 12:26:29,2024-12-24 12:51:54,1230006,М,mobile,одежда и обувь,True,9,2,2340
12115,2024-12-24 12:30:53,2024-12-24 13:08:19,4370320,Ж,desktop,одежда и обувь,True,16,2,16692
12116,2024-12-24 12:34:16,2024-12-24 12:48:14,5863907,Ж,desktop,электроника,True,4,4,48352
12117,2024-12-24 12:45:00,2024-12-24 13:04:40,1640568,Ж,desktop,одежда и обувь,False,0,5,42895
12118,2024-12-24 12:53:06,2024-12-24 13:24:05,4753507,М,mobile,детские товары,False,0,1,1642
12119,2024-12-24 12:54:24,2024-12-24 13:23:12,4477551,Ж,mobile,красота и здоровье,True,12,4,6429
12120,2024-12-24 12:57:39,2024-12-24 13:22:13,3588060,Ж,mobile,детские товары,True,10,3,3770
12121,2024-12-24 13:02:56,2024-12-24 13:30:36,2084875,Ж,desktop,одежда и обувь,False,0,2,2833
12122,2024-12-24 13:17:06,2024-12-24 13:39:06,2484128,М,desktop,одежда и обувь,False,0,6,3190
12123,2024-12-24 13:29:17,2024-12-24 13:51:40,2514651,М,mobile,одежда и обувь,False,0,2,10215
12124,2024-12-24 13:37:57,2024-12-24 14:07:44,4146557,М,desktop,одежда и обувь,False,0,3,16289
12125,2024-12-24 13:42:42,2024-12-24 14:22:13,7686296,М,desktop,одежда и обувь,False,0,3,464
12126,2024-12-24 13:48:24,2024-12-24 14:27:39,4663783,М,mobile,одежда и обувь,True,17,1,5053
12127,2024-12-24 13:59:08,2024-12-24 14:16:04,8927119,Ж,mobile,детские товары,True,6,6,16417
12128,2024-12-24 14:02:27,2024-12-24 14:32:39,7574224,М,mobile,электроника,False,0,2,10216
12129,2024-12-24 14:12:51,2024-12-24 14:40:51,2782498,М,desktop,одежда и обувь,True,8,3,1128
12130,2024-12-24 14:21:17,2024-12-24 14:34:31,8217006,Ж,desktop,одежда и обувь,True,5,6,24481
12131,2024-12-24 14:30:22,2024-12-24 14:44:25,8771970,М,mobile,одежда и обувь,False,0,5,8068
12132,2024-12-24 14:36:11,2024-12-24 14:49:38,8707694,Ж,mobile,одежда и обувь,False,0,3,13271
12133,2024-12-24 14:47:43,2024-12-24 15:24:22,4738196,М,desktop,электроника,True,11,2,6061
12134,2024-12-24 14:48:58,2024-12-24 15:02:11,1991087,М,mobile,детские товары,True,5,4,7354
12135,2024-12-24 14:58:09,2024-12-24 15:30:45,8022205,Ж,desktop,красота и здоровье,False,0,4,12626
12136,2024-12-24 15:11:06,2024-12-24 15:24:59,3049279,М,mobile,все для дома,True,4,5,5604
12137,2024-12-24 15:25:07,2024-12-24 15:40:20,5097839,Ж,desktop,одежда и обувь,True,6,2,7961
12138,2024-12-24 15:33:13,2024-12-24 16:06:47,7831272,М,mobile,одежда и обувь,False,0,4,6551
12139,2024-12-24 15:34:36,2024-12-24 15:57:45,2311846,М,desktop,все для дома,False,0,2,1978
12140,2024-12-24 15:40:31,2024-12-24 16:11:40,5785428,Ж,mobile,одежда и обувь,False,0,3,5282
12141,2024-12-24 15:44:10,2024-12-24 16:04:50,7637526,М,desktop,все для дома,False,0,2,2242
12142,2024-12-24 15:54:42,2024-12-24 16:10:36,6136296,М,mobile,канцелярия,False,0,2,491
12143,2024-12-24 16:06:05,2024-12-24 16:25:35,3745694,М,desktop,все для дома,False,0,5,12267
12144,2024-12-24 16:19:57,2024-12-24 16:38:51,6358415,Ж,desktop,все для дома,False,0,3,2126
12145,2024-12-24 16:24:30,2024-12-24 16:35:17,7966413,Ж,desktop,одежда и обувь,True,3,6,51230
12146,2024-12-24 16:31:52,2024-12-24 16:47:04,1205696,Ж,mobile,канцелярия,True,5,4,4531
12147,2024-12-24 16:45:29,2024-12-24 17:18:48,6276789,М,desktop,детские товары,False,0,1,183
12148,2024-12-24 16:56:02,2024-12-24 17:19:19,3708728,Ж,mobile,красота и здоровье,False,0,1,399
12149,2024-12-24 17:03:05,2024-12-24 17:24:25,8895440,М,desktop,одежда и обувь,False,0,6,11175
12150,2024-12-24 17:14:36,2024-12-24 17:35:37,4801687,М,desktop,все для дома,False,0,1,2626
12151,2024-12-24 17:21:24,2024-12-24 17:43:59,7558838,М,mobile,канцелярия,True,9,4,196
12152,2024-12-24 17:31:44,2024-12-24 18:00:28,7678971,Ж,mobile,одежда и обувь,False,0,4,12989
12153,2024-12-24 17:38:46,2024-12-24 18:09:58,7011711,Ж,desktop,одежда и обувь,True,10,3,6098
12154,2024-12-24 17:52:09,2024-12-24 18:17:22,4394066,М,desktop,детские товары,True,10,4,4798
12155,2024-12-24 18:05:51,2024-12-24 18:16:31,7838489,Ж,mobile,все для дома,False,0,4,4351
12156,2024-12-24 18:16:49,2024-12-24 18:31:23,6137062,М,mobile,красота и здоровье,False,0,5,7735
12157,2024-12-24 18:23:24,2024-12-24 18:57:17,5003339,Ж,mobile,одежда и обувь,False,0,3,18514
12158,2024-12-24 18:31:49,2024-12-24 19:03:48,7013014,Ж,desktop,детские товары,True,13,6,41356
12159,2024-12-24 18:45:40,2024-12-24 19:00:43,8747646,М,mobile,одежда и обувь,True,5,4,593
12160,2024-12-24 18:58:31,2024-12-24 19:22:03,8652890,М,desktop,все для дома,False,0,1,1533
12161,2024-12-24 19:10:30,2024-12-24 19:31:28,4693500,М,mobile,детские товары,True,10,1,6986
12162,2024-12-24 19:12:21,2024-12-24 19:26:34,8202993,Ж,mobile,все для дома,False,0,2,2249
12163,2024-12-24 19:24:26,2024-12-24 19:46:53,8343953,М,desktop,канцелярия,False,0,6,2110
12164,2024-12-24 19:34:56,2024-12-24 19:48:43,2797659,Ж,desktop,одежда и обувь,False,0,6,4405
12165,2024-12-24 19:48:48,2024-12-24 20:19:21,1977370,Ж,mobile,одежда и обувь,False,0,4,9093
12166,2024-12-24 20:00:03,2024-12-24 20:36:26,5978777,Ж,mobile,все для дома,False,0,4,5350
12167,2024-12-24 20:05:26,2024-12-24 20:34:22,4026356,М,desktop,канцелярия,False,0,1,807
12168,2024-12-24 20:12:01,2024-12-24 20:22:53,1142158,Ж,desktop,канцелярия,False,0,2,2233
12169,2024-12-24 20:17:12,2024-12-24 20:45:27,1540489,Ж,desktop,все для дома,False,0,1,259
12170,2024-12-24 20:20:15,2024-12-24 20:53:13,2705614,М,mobile,одежда и обувь,False,0,4,9431
12171,2024-12-24 20:21:19,2024-12-24 20:52:05,2911544,Ж,mobile,детские товары,True,10,4,79
12172,2024-12-24 20:29:01,2024-12-24 21:04:20,1051680,Ж,desktop,канцелярия,False,0,1,215
12173,2024-12-24 20:33:40,2024-12-24 20:57:32,6152308,Ж,desktop,одежда и обувь,False,0,5,19196
12174,2024-12-24 20:44:20,2024-12-24 21:12:28,8023788,М,desktop,одежда и обувь,True,11,3,727
12175,2024-12-24 20:55:55,2024-12-24 21:23:57,1202740,Ж,mobile,красота и здоровье,True,9,2,294
12176,2024-12-24 21:07:46,2024-12-24 21:31:32,6595414,М,mobile,одежда и обувь,True,8,2,4660
12177,2024-12-24 21:08:09,2024-12-24 21:23:56,2366372,Ж,mobile,одежда и обувь,False,0,3,7756
12178,2024-12-24 21:16:23,2024-12-24 21:32:13,2268413,М,mobile,все для дома,True,5,5,9798
12179,2024-12-24 21:27:03,2024-12-24 21:41:14,3458007,М,desktop,одежда и обувь,True,4,4,11231
12180,2024-12-24 21:30:01,2024-12-24 21:52:47,2923054,Ж,desktop,электроника,False,0,6,44928
12181,2024-12-24 21:36:39,2024-12-24 21:47:35,8771627,Ж,desktop,канцелярия,False,0,1,1116
12182,2024-12-24 21:37:53,2024-12-24 22:05:35,5067161,М,desktop,детские товары,True,9,4,2293
12183,2024-12-24 21:44:05,2024-12-24 22:14:02,5424632,М,desktop,детские товары,False,0,6,17762
12184,2024-12-24 21:58:06,2024-12-24 22:34:13,8775741,М,desktop,детские товары,False,0,5,11732
12185,2024-12-24 22:08:38,2024-12-24 22:26:04,4815377,Ж,desktop,все для дома,False,0,3,13551
12186,2024-12-24 22:19:39,2024-12-24 22:59:10,1940268,М,desktop,одежда и обувь,True,13,5,2944
12187,2024-12-24 22:23:02,2024-12-24 23:02:16,1048180,М,desktop,все для дома,False,0,4,3446
12188,2024-12-24 22:30:37,2024-12-24 23:07:05,7206449,Ж,desktop,красота и здоровье,True,14,4,3387
12189,2024-12-24 22:34:00,2024-12-24 23:09:34,8285909,М,desktop,детские товары,False,0,3,5997
12190,2024-12-24 22:42:24,2024-12-24 22:57:43,1695014,Ж,mobile,товары для животных,True,5,5,5132
12191,2024-12-24 22:46:43,2024-12-24 23:10:14,8075193,Ж,mobile,одежда и обувь,False,0,5,6942
12192,2024-12-24 22:50:54,2024-12-24 23:10:06,4148906,М,desktop,детские товары,False,0,6,9649
12193,2024-12-24 22:56:21,2024-12-24 23:28:58,4814705,Ж,mobile,одежда и обувь,False,0,3,5901
12194,2024-12-24 22:57:10,2024-12-24 23:29:16,7479421,М,desktop,красота и здоровье,False,0,6,1325
12195,2024-12-24 23:09:42,2024-12-24 23:26:51,6885060,М,mobile,все для дома,True,6,5,6557
12196,2024-12-24 23:13:17,2024-12-24 23:53:04,4071091,Ж,desktop,детские товары,False,0,6,5356
12197,2024-12-24 23:22:35,2024-12-24 23:51:32,6507740,М,desktop,все для дома,True,13,5,6431
12198,2024-12-24 23:28:28,2024-12-24 23:59:14,5081894,М,desktop,одежда и обувь,True,15,6,28056
12199,2024-12-24 23:28:44,2024-12-24 23:55:19,1372587,М,mobile,одежда и обувь,True,9,3,41189
12200,2024-12-24 23:32:32,2024-12-25 00:07:14,4479681,М,mobile,все для дома,True,14,3,2166
12201,2024-12-24 23:42:19,2024-12-25 00:19:45,7655888,М,mobile,одежда и обувь,False,0,3,16312
12202,2024-12-24 23:53:48,2024-12-25 00:17:20,1220809,Ж,desktop,электроника,True,8,1,20865
12203,2024-12-24 23:59:39,2024-12-25 00:14:18,7335647,Ж,mobile,одежда и обувь,False,0,5,15311
12204,2024-12-25 00:00:34,2024-12-25 00:32:13,2291947,Ж,mobile,одежда и обувь,True,10,1,263
12205,2024-12-25 00:05:57,2024-12-25 00:31:59,1023307,Ж,mobile,электроника,True,10,2,14419
12206,2024-12-25 00:08:04,2024-12-25 00:43:50,2893563,Ж,mobile,все для дома,True,14,1,344
12207,2024-12-25 00:16:02,2024-12-25 00:41:32,2577027,М,mobile,электроника,False,0,1,29915
12208,2024-12-25 00:21:40,2024-12-25 00:34:59,3766223,Ж,mobile,детские товары,True,4,3,1098
12209,2024-12-25 00:30:46,2024-12-25 00:41:19,6552114,Ж,mobile,красота и здоровье,False,0,6,4681
12210,2024-12-25 00:37:08,2024-12-25 01:08:40,6902697,М,desktop,все для дома,True,15,3,9523
12211,2024-12-25 00:42:52,2024-12-25 01:00:42,8848123,Ж,desktop,одежда и обувь,False,0,1,875
12212,2024-12-25 00:49:08,2024-12-25 01:24:35,2331504,М,mobile,красота и здоровье,False,0,1,1831
12213,2024-12-25 00:59:11,2024-12-25 01:12:43,6921033,М,desktop,детские товары,False,0,4,9842
12214,2024-12-25 00:59:18,2024-12-25 01:24:13,5275366,М,desktop,одежда и обувь,True,7,5,11345
12215,2024-12-25 01:08:36,2024-12-25 01:47:26,7107519,Ж,mobile,детские товары,True,15,6,28763
12216,2024-12-25 01:17:00,2024-12-25 01:44:40,1649869,М,desktop,все для дома,True,11,1,1384
12217,2024-12-25 01:23:20,2024-12-25 01:56:38,5810035,Ж,mobile,красота и здоровье,False,0,3,2945
12218,2024-12-25 01:24:38,2024-12-25 01:39:50,6714434,Ж,desktop,все для дома,False,0,6,18408
12219,2024-12-25 01:33:18,2024-12-25 01:58:56,7118702,М,mobile,детские товары,False,0,3,5171
12220,2024-12-25 01:33:59,2024-12-25 01:54:50,6729833,Ж,desktop,канцелярия,False,0,6,5196
12221,2024-12-25 01:46:17,2024-12-25 02:00:43,8760546,М,mobile,все для дома,True,7,4,4420
12222,2024-12-25 01:58:12,2024-12-25 02:09:28,6871569,Ж,desktop,одежда и обувь,False,0,6,28397
12223,2024-12-25 02:02:34,2024-12-25 02:41:58,5555979,М,mobile,одежда и обувь,True,15,5,37529
12224,2024-12-25 02:09:16,2024-12-25 02:48:58,4966272,М,mobile,все для дома,False,0,4,1633
12225,2024-12-25 02:12:50,2024-12-25 02:31:15,3679205,М,desktop,все для дома,False,0,4,3568
12226,2024-12-25 02:14:14,2024-12-25 02:35:51,2399934,Ж,mobile,канцелярия,False,0,6,1399
12227,2024-12-25 02:17:01,2024-12-25 02:28:20,3668928,М,mobile,одежда и обувь,False,0,4,13454
12228,2024-12-25 02:31:12,2024-12-25 03:04:12,5794109,М,mobile,детские товары,True,12,5,7489
